12/27/1995,,,3,14,8,3,1,7,2,19,,1,5,1,1,,,2,21,1,,1,,,,2,2,,7,3,,,,1,1,,2,,,,1,2,5,1,,,1,5,,5,,,1,25,1,2,6,,1,1,,1,,,3,1,,4,1,1,3,1,1,,,,1,,1,,,,,,,,4,11
9/21/1967,,,,,7,,,61,2,,,,,,,3,,2,7,1,,5,,,,,,,,,,1,,,,1,1,,,,,,3,2,1,,1,1,,,,,,,,,,,,1,,1,,,4,48,,,,4,,,,,,,,,,,,,2,1,1,,,
6/12/2016,,1,6,,,3,,3,,1,,,,1,2,1,,6,5,,,1,,,1,12,,,,,,,1,,,8,1,,,,1,1,10,,,,2,1,,,13,,1,,2,11,3,1,,1,,,15,,1,6,,4,1,5,1,1,2,,1,1,1,,,3,1,,2,4,,,6,9
1/25/1974,1,,,,6,,,1,,,,,,,,1,,,1,,,,,,,2,,,,,,,,,,1,1,,,1,,,,,1,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,1,,,,1,,,,9,,,1,
10/4/1952,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/1994,1,,4,,1,12,,9,,,,4,,,2,,,1,6,,,3,1,2,,2,6,,1,,1,2,,,,16,,,2,,2,2,3,1,,,5,,,10,,,,,1,2,,,2,2,,1,,,2,2,,7,1,,,1,,,,,,,,,2,,2,,2,,5,
3/14/1972,8,,2,,,3,,4,1,,,,,,,,,,4,,,,,,,,,,,,3,1,,,,3,,,,,,,1,,,2,1,1,,,,,,,,1,2,2,2,4,,1,,,1,3,,2,,3,,,,,,,,,,2,,2,5,1,1,,2,3
3/2/2014,,,5,,,1,,,,1,1,1,,,2,,,1,2,,,,,,,7,,,1,,,,2,,,8,,,,1,1,,6,,,,5,,,,7,1,,,,,,2,,,,1,4,,,7,2,2,,1,,,,1,,1,2,,,2,,1,,1,,,,4
5/18/1995,3,,3,2,3,2,1,4,4,7,,1,1,1,3,9,,1,14,1,,4,,,,13,2,1,5,16,4,,2,1,,7,,,,4,,1,4,,,,2,,,2,,2,,,1,5,1,2,3,,,,,,4,1,,13,,2,,2,1,,,,12,,,7,,3,,,,2,9,
9/27/1971,,,,,1,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,,,
4/24/1994,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,3,,1,,,,,1,,,1,,,,,,,,,1,
7/14/2015,11,1,30,1,15,48,2,21,6,51,3,,2,1,11,16,2,21,37,6,1,8,17,,23,685,8,2,2,6,14,4,4,1,4,358,5,,5,,1,2,28,2,,4,18,12,5,1,104,,12,2,17,13,26,1,5,4,1,4,80,2,11,299,2,25,,111,20,5,5,9,2,3,4,1,1,29,1,1,3,47,2,4,16,25
9/3/1954,,,,,,,,5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/1995,1,,,,2,,,,,2,,,,,,,,,1,,,1,,,,,,,2,,1,,,1,,,,,,,7,,4,,,,,,1,,,1,,,,,,,,1,,,,,,2,,7,,2,,,,,,,,,,,,2,1,,,,,
1/7/2004,4,1,37,4,21,27,4,8,3,3,,,,,5,12,,6,41,2,,1,1,,2,12,1,3,3,,,,,13,,4,,1,4,,1,,3,2,,2,1,7,1,,19,1,,1,,5,,,2,4,,4,6,11,2,10,,21,,2,1,4,2,,,,,,,14,1,,1,,9,,6,2
12/6/1983,2,,,,4,3,,1,,,,,,,,3,,1,2,,,1,,,,4,1,,,,,,1,,3,3,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,4,1,5,,,,1,1,,,,,1,,,14,,,,,2,2,
7/28/1982,5,,1,1,4,3,,3,2,3,1,,,,1,9,,2,2,,,,,,,1,1,1,,,,,,,,3,,,1,,,,1,,,1,1,1,,,,,3,,,2,,,2,1,,,,,,,,,,2,,1,,,,,,,,1,1,,,,2,,,1
11/19/1981,,,,,1,6,,2,,,,,,,,,,,,,,2,1,7,,,,,,,,,,10,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,1,,1,,,,,,,1,1,,,,,1,,,,3,4
8/22/2020,31,13,131,21,196,219,29,135,46,125,13,16,47,34,82,99,7,341,326,40,10,56,30,17,55,1318,30,17,71,25,63,28,37,46,42,522,65,10,25,12,32,14,146,57,52,20,255,121,23,31,703,15,18,14,56,127,177,82,46,68,29,44,409,44,86,544,14,384,10,225,40,61,34,22,11,79,71,26,14,161,18,52,50,132,33,17,164,178
11/2/2005,,,1,,1,1,,,,2,,,,,3,,,4,13,,,4,,,,5,,,,1,,1,,,1,11,5,,2,2,1,,,1,,,2,11,,,,,,,5,1,1,,,,2,12,5,,2,7,1,19,,4,,1,2,,,,,,,1,1,,,1,,,8,2
2/28/1964,,,2,,,,,2,1,,,,,,,2,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1
6/24/1984,,,,,2,,,,1,,,,,,,,,,,,,,,1,,3,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,2,,,,,,,2,,,,,,,2,1,,,2
10/6/2006,10,,50,19,55,90,2,33,5,8,3,4,,16,15,26,1,19,53,6,1,14,3,4,5,67,5,,22,5,5,8,4,16,4,31,12,,7,1,4,7,56,6,7,1,50,9,,10,178,13,9,3,13,25,14,1,7,8,5,6,175,7,4,46,,146,4,24,3,7,4,,,1,1,,2,23,3,2,3,10,,6,8,2
10/23/1982,,,,,2,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,2,,,,,,
7/29/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
5/1/1983,,,,,1,,,1,,,,,,,564,,,,10,,1,1,1,,,,,,62,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,11,,1,,3,,1,,,,,,,,,,,,,,,,,3,
12/31/1964,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
11/18/2003,1,,,1,15,3,,9,8,19,,1,,,5,9,,3,20,1,,,,16,,14,2,,3,1,,1,,2,,51,,,,,1,3,26,1,,2,,1,,10,13,,,2,2,2,1,8,,2,5,,106,,,3,3,16,2,7,1,4,,,1,9,2,,,54,,,2,,,,11,
5/17/2005,5,,,7,7,3,,4,,7,,1,,6,1,3,,7,5,1,,2,,,,3,,1,1,,23,,,4,,3,,,3,,,,11,1,41,2,,1,,,,,,1,3,2,5,3,,8,4,,14,12,,1,2,10,2,2,,2,,,,,,3,,11,,,,,,,46,1
6/12/1964,,,,,1,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2006,1,,,,3,6,,1,,,,2,,1,4,,,6,35,2,,4,,,,,3,,,1,,,,1,,6,1,,3,2,3,,,1,,,,13,,,1,,,1,3,6,3,,,,,3,122,,,2,1,51,,5,,,2,,3,,,,,1,,,,,,,7,
7/8/1980,,1,,1,,4,,10,1,1,,,,,,,,,11,,,,,1,3,2,,,,1,,1,,2,,2,,,3,,3,1,,,,,,2,,,,,,,1,,,,,,1,,,,1,2,,9,,,,,,,,,,,,,,,,,,1,5,
3/25/1980,8,1,5,,8,1,2,8,2,,1,9,,3,1,,,2,4,2,3,3,,2,1,4,3,,,,11,,3,1,1,1,4,,2,,1,1,,,4,1,1,3,,,,2,,,3,7,3,1,4,3,2,3,,,1,10,1,5,,2,,4,,,,,,2,1,4,1,2,,1,4,6,11,2
10/16/2006,,,,4,8,31,17,7,8,1,,8,3,,1,2,,2,13,2,,,1,,,,8,,,,5,1,5,4,9,,,1,4,1,,2,1,2,46,3,,3,,,1,4,1,3,1,15,1,,6,,12,1,15,,2,8,1,22,,6,2,4,2,12,1,1,12,1,3,39,1,17,2,3,,1,2,1
9/19/2007,6,3,7,1,19,31,,14,8,25,3,,8,1,9,,,72,62,1,1,3,1,,,28,3,,39,2,4,7,1,4,1,13,,,1,2,3,2,8,3,10,,10,9,1,,239,,,,5,,3,,8,6,6,3,46,,,30,,25,,62,,10,,2,4,21,,1,,18,1,9,5,1,2,,14,13
8/14/1956,,,,,,,,3,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2/26/1981,,,,,5,1,,2,,2,,,,,,,,,3,,,,,,,,,,,1,5,,,2,,,,,3,1,,,1,,,,,1,,,,,,,3,,,1,,,,3,,,,,,,,1,,,2,,,,,2,,1,,,,1,,1,,
6/21/1955,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2020,2,,3,,19,31,1,4,,16,1,,3,2,1,3,,7,18,3,,1,,,7,31,4,,1,,2,,1,1,2,28,1,,1,,2,,24,3,,,11,18,,,14,,1,,2,2,28,,2,,,1,17,7,3,18,2,25,,5,7,1,,,,23,7,,,15,,,3,4,1,,31,7
11/8/2004,,,,,5,13,,,,,,1,1,,4,,,1,6,1,,2,,,,,1,,,1,,,,1,,,,,1,,2,,,2,,,4,,6,,48,2,2,,4,,3,,,,,1,1,,,2,1,8,,1,5,3,1,2,,4,,,,95,1,10,2,2,,6,,1
5/24/1957,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2019,1,2,2,3,16,35,2,12,7,31,,2,3,3,5,16,,30,56,5,,4,,1,3,150,1,,1,2,3,1,2,5,2,58,6,,4,,3,2,13,5,1,2,18,17,1,6,16,2,4,,6,18,6,6,,8,3,3,44,4,8,42,2,43,,23,6,5,1,2,3,3,6,,,27,2,,4,13,2,,7,26
10/7/1984,1,,5,2,6,3,,18,,,,2,,3,1,4,,6,23,,1,10,1,,,13,1,1,,,7,2,2,2,,9,14,,,1,6,,5,2,,3,1,,,,,,,,6,4,,,1,2,3,4,,,,6,,15,,7,,1,,,,2,,3,,3,2,5,5,1,,,5,3
8/18/2002,,,,,1,,,2,,,,,,,,,,,2,,,,2,,,1,1,,2,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,1,,,,3,
6/11/1981,,,1,1,1,,,3,,,,,,,,,,,2,,,,,,,3,,,,,,,,,,1,,,,,2,,,,,,3,,,,,,,,,2,,2,,,,6,,,1,2,,20,,1,,,,,,,1,,,,,,,,1,,3,9
3/26/1955,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/1963,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
11/27/1956,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2004,2,2,3,5,7,61,,7,1,27,,,,,5,2,,3,55,1,,3,1,,,15,,,1,1,,1,7,7,,10,1,,2,2,,,4,6,5,1,1,3,,,134,,,,6,9,,,9,5,,5,167,19,,,,27,1,2,,4,2,,,,2,1,1,6,,,,3,6,2,4,4
4/26/1985,,,,,,2,,,,,,5,,,,,,1,3,,,,,,,1,,,,,,2,,,,,,,1,,,3,,,,,,,,,,,,,,1,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,1,
2/3/1983,,,,,2,1,,7,,,,,,1,,2,,,2,,,1,,1,,,,3,,,,1,,1,1,,,,1,,,,1,,3,,1,,,,,,1,,1,1,1,,,,,1,,,1,3,1,,,2,,,,,,,,,,,,1,4,2,,,1,1
9/20/1955,1,,,,2,1,,7,,,,,,,,,,,3,,,,,,,14,,,,,,,,,,6,1,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,
12/10/2020,1,3,24,2,4,15,1,9,3,6,5,1,4,2,6,7,,15,20,2,,3,17,40,1,205,1,,3,,,6,3,3,,163,2,1,,4,,,8,2,76,5,23,5,1,6,74,1,2,4,4,13,6,8,,4,,1,38,,7,212,5,16,1,10,1,2,1,4,2,1,4,,1,10,1,15,4,65,1,,10,10
2/17/2008,,,,,,,,19,,,,,,,,,,4,13,5,,2,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,
3/2/1984,3,,4,,10,11,6,6,,,1,1,,2,,,2,3,7,1,1,7,,2,,3,1,,1,,6,1,4,1,1,7,4,,5,,,,,1,,,,,1,,,3,1,,1,5,,2,3,4,1,3,,,,9,3,7,,17,,,1,1,,,,5,4,2,2,1,5,1,2,2,4,1
3/16/2007,3,,1,,5,15,,,,3,1,,2,2,5,14,,6,39,2,,,1,2,,6,2,2,1,1,,,1,3,,1,5,,1,8,,,,,,,,8,,4,59,2,,,,2,4,3,2,1,,4,25,,,,1,12,,2,1,9,2,,,,3,,,1,,,2,3,,1,1,
6/20/2003,,,3,2,4,,,7,5,9,,,1,5,1,3,,2,18,,,1,2,,1,6,1,1,3,6,1,,,,,4,6,1,1,,4,,11,3,,,,5,,,10,,3,2,2,4,,3,,4,1,2,4,,6,,,13,,1,,3,2,,1,,1,,,2,,,5,,3,2,5,1
8/24/1981,,,1,,2,1,,8,1,8,1,2,,1,1,,,,4,,,,2,,2,8,1,,,1,,1,,,1,2,1,,1,,,2,,,,2,1,,,,,,,,,2,3,,1,5,,,,,2,2,,4,,1,,3,2,,,2,1,,,,,1,,1,,,3,1
7/14/2019,1,,6,1,3,2,1,3,5,3,,,1,,,4,,10,20,1,,1,,,1,24,1,,1,1,,,2,,3,14,1,,3,1,1,,5,4,,,2,2,,,23,1,1,,,5,2,1,,,2,,9,,6,12,,4,,9,1,,1,1,1,,,,2,5,,,2,2,,,1,8
8/9/1985,,,1,,,3,,2,,31,,1,,,,1,,2,3,,,,,1,,2,,,,1,1,,2,2,1,2,2,,1,,,,1,,,1,1,2,,,,,1,,,,4,2,6,1,1,,,2,,2,1,21,,1,,,3,1,,,,,,2,,,3,,,,2,4
1/16/2003,1,,,1,4,6,,30,,1,,,,3,3,3,,,11,,,1,1,,1,2,,1,2,,,,,,2,4,6,2,2,,1,1,,2,1,,,2,,,37,,,,6,,,,,1,,1,13,,,2,,11,2,,,1,2,,,,,,,,1,,2,1,,,6,3
3/9/2021,2,,15,8,21,13,,9,3,11,,,5,3,6,5,,22,31,3,1,10,6,1,15,210,5,,10,9,19,5,3,2,7,27,1,,1,,2,5,21,1,4,10,14,10,2,1,120,1,1,28,1,10,40,2,2,1,,1,7,,16,30,2,28,,17,2,1,5,3,2,9,15,,,12,3,1,3,12,1,2,2,12
4/26/2005,1,1,1,5,5,1,,7,,,,4,,,,1,,6,6,2,,3,,,,,5,,,,,4,,4,,,4,,,,,,,,,,1,,,,39,1,,,1,,,,1,1,,,10,,1,4,,7,,2,,2,1,,,,,,,4,,,2,3,,1,7,
6/8/1991,,,1,,1,,,,,,,1,,1,,,,1,3,,,,,1,,1,,,1,,1,,,,,,1,,2,,,,1,,,,,,1,,,1,,,1,3,,,1,,,,,,,,,3,,4,,,,,,,,,,,2,,1,,,,1,
2/9/1993,,1,4,1,1,6,,4,,,4,,,,,4,,3,10,,,,,,,5,,,,,,,,,,3,,,,,1,1,,1,2,,,2,1,24,,,,,,1,1,2,1,,,3,12,,4,3,3,1,,2,,4,,4,8,,3,,,4,,19,1,2,,,,
11/8/2013,1,1,7,2,4,18,,6,1,16,,1,1,4,10,13,1,17,34,,,4,5,,2,30,2,,3,1,1,7,4,4,1,35,5,,1,,4,2,14,4,4,,6,8,,2,25,2,4,,1,7,8,1,,,1,2,54,1,9,17,1,13,,8,,4,5,3,2,11,,,,29,2,5,3,14,2,,5,4
7/16/1995,,,3,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
8/11/1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2015,,,4,,1,2,1,4,1,,,,,1,,1,,7,1,,,,1,,,19,,,,,,1,3,,1,13,,,,,1,,,3,,,3,,,,12,,,3,3,9,,,1,,,1,6,,2,,,10,,9,2,1,3,1,,1,2,,,,,,,,,,,1
9/21/1991,,2,18,2,,,,3,5,6,,,,1,2,5,,3,4,3,,,5,1,,4,,1,1,6,9,,2,2,,2,2,,,,,,2,,,,2,,,,,,,,3,2,,1,3,1,1,,,,2,1,1,9,,,,28,,,,,4,,2,,6,1,2,,,,11,
8/24/1992,,,22,,5,25,4,17,6,,2,1,4,4,23,4,,15,30,,,3,,,,47,,,6,,6,4,3,3,,11,2,,1,1,3,5,10,5,,1,5,1,1,,,3,,,6,19,2,2,7,7,6,3,,,5,6,1,95,,4,,3,2,,3,2,4,1,,2,4,9,2,4,1,,9,7
5/11/1992,,,1,,4,12,,7,1,,,1,,1,2,,,,10,1,,2,,,,8,,1,2,1,,,1,1,1,1,,,1,2,,1,1,,12,,2,,,,,,,,2,,,,1,,1,1,154,,1,4,3,10,,1,1,1,1,1,8,,3,2,1,,,2,1,,2,,9,
9/22/1972,2,,2,,8,2,,117,6,,,,,2,1,36,,,11,,,,,1,,13,,1,,2,1,8,,,,12,,,,,,,2,1,3,2,4,1,,,,,,,2,1,4,26,10,3,,9,,,1,10,,13,,4,,,,,,2,,,,4,,3,29,5,4,,9,
1/13/1994,,,3,,9,4,,,,,,,,1,1,,,,1,,,2,1,,,2,,,,,,3,2,,,,,,,1,,,2,2,,,,,1,,,,,2,,3,,,2,,,,3,,,4,,5,,,,,,,,,1,1,,,2,,2,1,,1,,
4/3/1973,,,1,,4,,,2,1,,,,,,,1,,,2,1,,2,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,1,1,2,,,,,,,4,,,,4,,,,,,,,,,1,,,1,,,,,
1/28/1995,,1,2,,4,2,,5,,,,,,,,,,,7,,,,1,1,,3,,2,,1,6,,,2,,,,,,,1,,2,1,,1,1,,,,,,,,1,8,,,1,1,3,,,,,2,,4,,1,,,,,,,1,,,,,1,5,,,,11,
8/12/1994,1,1,25,2,7,5,,27,,,,,1,1,4,2,,1,14,,1,3,1,,,7,,,3,,3,1,,2,,3,,,,,2,,4,,3,,,,1,,,2,,1,4,3,1,7,7,1,,,1,,2,7,,13,,2,,1,2,1,,,,,,11,1,,,,2,,4,
4/8/2014,4,1,5,1,16,6,,16,9,9,1,1,4,6,14,7,2,3,30,5,,2,4,1,2,92,13,,15,,11,6,,3,9,27,3,1,4,3,9,2,10,6,,,13,5,2,1,25,1,3,3,3,8,1,2,,1,5,,48,1,8,28,,23,1,8,1,4,2,2,1,3,14,27,1,14,1,6,3,7,11,2,7,7
3/22/2015,,,1,,5,22,,,,1,,,,2,,,,3,4,,,1,,,2,21,,,,,,,2,,,3,1,,,,1,1,2,1,1,1,1,4,,,11,,,1,2,6,,1,,1,,1,3,,4,5,1,1,,2,2,,,,1,,,1,,3,,,,,1,,1,2
11/21/1971,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/1992,,,,,,1,,5,,,,,,1,,,,,1,,,5,,,,2,,,,,,,1,,,,,,,,,,,2,,,1,,,,,,,,,2,,,2,,,,,,,,,3,,,,1,,,,,,,,,,,,,1,,,
9/10/2014,4,,23,4,30,55,3,24,1,19,3,1,,4,2,7,21,22,32,5,2,4,3,1,7,161,1,3,23,8,3,2,7,8,3,39,7,,2,2,6,1,30,10,6,7,8,4,1,,110,2,3,3,8,14,10,1,1,5,1,1,43,4,7,21,5,27,,15,4,6,2,,2,4,3,3,,12,9,,4,9,14,14,8,33
10/18/1993,1,,5,,,4,1,4,,,,,,,5,,,2,4,,,,1,,,6,,,,,2,,,,,1,,,2,,,,4,,,,,2,,,,,,,2,9,,1,3,,,,,,,6,,7,,,,1,1,,,,,,,,,,,,,,4,
1/13/1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/1994,1,4,2,1,1,23,,3,4,19,,,1,1,,,,6,5,,,2,,1,,2,,,,,1,,9,,1,5,,,2,,1,1,1,,,,1,,1,,,2,,,1,3,,1,1,,,1,,4,2,2,2,10,1,,,3,,,1,,1,,,,1,2,2,,4,,5,1
12/4/1996,,,7,,2,20,,4,4,5,1,2,,,10,4,,1,22,13,,5,3,2,,1,3,,,,,1,,1,,,,,,,,,2,,1,,1,6,,,,1,,,2,,1,,29,1,,,17,,,2,1,8,,1,,1,1,,,,,,,11,1,1,,,1,,3,1
7/9/2016,,,6,1,6,20,4,,10,8,,,2,1,2,7,,21,22,2,,2,,,3,51,1,,2,,1,5,2,2,2,19,1,,1,1,,,8,2,,,6,15,,,27,1,1,,5,41,3,2,3,6,,,36,,6,8,4,27,,7,1,7,2,1,1,,2,,,15,,3,5,2,2,2,2,15
5/19/1974,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/1996,,,,,,,,8,1,3,,,,2,,,,3,7,,,,,,,8,,1,,2,3,,,,,,,,1,,4,,1,1,,1,1,,,,,,,2,,5,,,,,1,,,,,5,,4,,2,,,,,,,1,,,,2,1,,,,,2,
9/11/1966,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
9/17/1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/1968,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/1972,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2/8/2015,,1,7,2,1,,,,1,2,,,1,,2,1,,5,6,,,,,,,17,,,2,,1,1,,1,1,8,,,,,,1,5,2,,,2,2,,,15,,,1,,1,2,,,1,,2,3,,2,7,,4,,4,,,,,,,4,,,1,,,,,1,,4,1
10/28/1967,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2016,,2,28,,22,47,7,83,4,48,,1,2,1,5,9,,30,75,4,,8,1,5,4,89,1,1,35,2,8,2,7,10,2,43,3,1,5,3,6,3,37,10,3,,20,8,13,14,207,32,5,,17,14,40,2,7,2,,2,47,1,5,69,,67,3,22,1,8,3,,5,5,3,5,,15,,2,8,9,,3,32,14
7/17/1973,1,,,,,,,1,,,,,,,,,,,3,,,,,3,,,,,,,1,,,,,,,,,,,,,2,,,2,2,,,,,,,,,,2,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,
3/8/1967,,,1,,,,,3,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
1/1/1996,,,,,1,,,5,,2,,,,,,,,,,,,2,,,,7,,,2,,,,,,,,,,,,,,2,,,,1,,,,16931,,,,,,,,,,1,,,,,,,1,,2,,,,,1,,2,,,,1,1,15,,1,,,
6/16/1966,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/1995,1,,75,,2,12,1,7,2,9,,,3,1,,4,3,3,12,1,,6,1,,,7,,,1,,1,,,,,14,1,,,2,,,1,1,,1,,1,2,4,,2,2,,1,12,,,1,1,,,69,,1,1,1,7,1,,,2,,,7,1,3,,1,18,2,,,,1,2,4,7
2/10/1968,,,1,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2/3/1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2/16/1972,1,,,,1,,,,,,,,,,,,,,1,,,,,,,2,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,1,,,3,,1,,,,,,,,,,2,,,3,1,,,1,
8/6/1968,1,,1,,,2,,,,,,,,,,3,,1,,1,,,,,,1,,1,,,4,,,,,2,,,,,,,2,1,,,,,,,,,,,,1,,,,3,,,,,,4,,5,,,,,,,,,,,,2,,,,1,,,3,
3/16/1989,,,2,23,15,2,,22,,,,,2,1,,,,,,,,4,,,,3,,,2,,,4,,4,,,,,,1,,,,,1,,3,11,,,,1,2,,2,,1,2,,2,1,2,,,,,,4,,2,,1,,3,,,2,4,,,,,,1,4,1,14,1
5/14/1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/1990,,1,5,2,36,7,,9,4,22,,2,6,1,1,8,1,5,8,,,3,,,2,2,,3,,5,1,1,1,1,3,,1,,,,,,7,2,3,1,1,53,,1,,,,,4,12,1,4,1,,3,6,7,,1,5,1,16,,3,,4,2,3,,2,2,1,2,,,1,1,4,4,3,8,7
10/25/2011,3,,9,,2,25,,1,1,11,1,,,3,9,5,,6,29,2,,4,,1,1,,,,,6,,1,,1,1,15,1,,3,,,,9,1,,,28,7,1,,,1,3,7,,3,5,6,,1,,,57,,,15,,31,,5,,3,,2,2,2,,,,18,,,2,7,,,5,2
4/2/2011,,2,,,,5,,3,,,,,,1,2,,,5,12,,,1,,,,,,,,,,,,,,5,,,4,,1,,,,,,,,,,,,1,,,1,,,,,,2,18,,,3,2,5,,3,,3,,1,,,,,,13,,,4,,,,,
2/13/1991,,,,,10,1,,1,,36,,,1,,1,1,1,2,2,,,,,,,1,,,1,,1,2,,1,1,,,,,,,,,1,,,,4,1,,,1,,1,1,,1,,,3,1,,8,,,1,,9,,2,,2,,,,,,,2,6,,1,4,,1,,2,
